,CustomerNo,TotalQuantity,TotalMoney,Clusters
4095,14669.0,775.0,9208.75,0
4096,15212.0,36.0,473.32,1
4097,13896.0,2.0,27.36,1
4098,13484.0,44.0,772.7,1
4099,15777.0,378.0,4946.81,1
4100,16697.0,27.0,392.33,1
4101,13586.0,462.0,6336.13,0
4102,14311.0,146.0,1814.3,1
4103,17574.0,77.0,917.59,1
4104,14616.0,104.0,1481.92,1
4105,16552.0,219.0,2634.12,1
4106,14339.0,168.0,2039.02,1
4107,12982.0,292.0,3405.12,1
4108,16714.0,650.0,8932.6,0
4109,14326.0,103.0,1244.09,1
4110,13508.0,92.0,1449.14,1
4111,12447.0,187.0,2236.38,1
4112,13570.0,161.0,1895.54,1
4113,18129.0,48.0,607.37,1
4114,15655.0,324.0,3895.25,1
4115,14924.0,64.0,973.75,1
4116,15119.0,88.0,1174.91,1
4117,15109.0,133.0,1894.79,1
4118,14619.0,152.0,1962.04,1
4119,16623.0,39.0,532.41,1
4120,16010.0,210.0,2509.15,1
4121,17035.0,229.0,2791.4,1
4122,15775.0,68.0,804.42,1
4123,16534.0,116.0,1184.74,1
4124,14465.0,405.0,5143.47,1
4125,14181.0,7.0,84.64,1
4126,12580.0,236.0,2566.92,1
4127,13712.0,352.0,3842.82,1
4128,13718.0,173.0,2087.28,1
4129,14981.0,97.0,919.9,1
4130,16144.0,16.0,343.52,1
4131,12100.0,759.0,10683.71,0
4132,17906.0,26.0,341.2,1
4133,15917.0,42.0,556.61,1
4134,13863.0,224.0,2543.92,1
4135,14220.0,273.0,3449.67,1
4136,17140.0,302.0,3572.2,1
4137,14964.0,510.0,6692.19,0
4138,16378.0,267.0,3108.91,1
4139,16586.0,95.0,1449.43,1
4140,16105.0,330.0,3728.24,1
4141,15945.0,57.0,784.4,1
4142,15442.0,120.0,1838.4,1
4143,17492.0,155.0,1972.54,1
4144,15040.0,6.0,63.9,1
4145,14747.0,84.0,1197.23,1
4146,16142.0,422.0,4633.72,1
4147,13059.0,35.0,546.64,1
4148,18185.0,183.0,2187.25,1
4149,16699.0,12.0,148.25,1
4150,13781.0,30.0,438.48,1
4151,14886.0,160.0,1775.06,1
4152,13626.0,209.0,2406.02,1
4153,13604.0,16.0,219.05,1
4154,13462.0,62.0,790.7,1
4155,17701.0,109.0,1306.76,1
4156,17580.0,87.0,1109.76,1
4157,14674.0,6.0,80.68,1
4158,12505.0,121.0,1833.64,1
4159,14479.0,117.0,1523.26,1
4160,17438.0,103.0,1453.79,1
4161,14890.0,51.0,651.48,1
4162,15894.0,167.0,1974.87,1
4163,14957.0,34.0,408.41,1
4164,12373.0,647.0,7980.55,0
4165,17775.0,72.0,795.84,1
4166,15353.0,343.0,4311.66,1
4167,17322.0,5.0,67.78,1
4168,15424.0,1501.0,18217.88,2
4169,18108.0,84.0,1138.78,1
4170,15832.0,465.0,5562.34,1
4171,15528.0,123.0,1471.12,1
4173,12165.0,91.0,1283.18,1
4174,12167.0,95.0,1457.46,1
4175,15589.0,243.0,2980.99,1
4176,16166.0,89.0,1261.88,1
4177,14168.0,64.0,907.25,1
4178,13204.0,14.0,357.98,1
4179,13803.0,121.0,1524.14,1
4180,16980.0,788.0,9067.08,0
4181,13368.0,470.0,5573.13,1
4182,18010.0,60.0,794.15,1
4183,12792.0,215.0,2556.83,1
4184,13649.0,215.0,2753.79,1
4185,15083.0,38.0,480.02,1
4186,16692.0,151.0,2702.46,1
4188,13357.0,322.0,3925.58,1
4189,18071.0,260.0,3128.97,1
4190,14476.0,132.0,1573.92,1
4191,13452.0,2.0,1321.24,1
4192,14536.0,71.0,861.4,1
4193,13341.0,301.0,3760.96,1
4194,14256.0,414.0,5235.91,1
4195,13512.0,143.0,1723.29,1
4196,17698.0,93.0,1112.07,1
4197,16022.0,261.0,3253.46,1
4198,16769.0,83.0,1240.51,1
4199,16063.0,262.0,3029.1,1
4200,15178.0,30.0,287.8,1
4201,14348.0,183.0,2295.35,1
4202,12551.0,168.0,1759.01,1
4203,12411.0,2.0,55.24,1
4204,12564.0,130.0,1625.93,1
4205,12818.0,920.0,10641.32,0
4206,13239.0,363.0,4058.5,1
4207,14870.0,119.0,1555.06,1
4208,12811.0,227.0,2432.81,1
4209,17507.0,359.0,4299.85,1
4210,18191.0,140.0,1647.88,1
4211,13132.0,20.0,284.16,1
4212,17486.0,191.0,2364.34,1
4213,16250.0,764.0,9864.79,0
4214,17102.0,2.0,46.64,1
4215,17249.0,413.0,5590.46,1
4216,12396.0,473.0,6765.1,0
4217,14632.0,96.0,1040.18,1
4218,16135.0,209.0,2672.32,1
4219,12831.0,135.0,1603.85,1
4220,15437.0,79.0,1008.7,1
4221,15457.0,132.0,1500.35,1
4222,16721.0,172.0,2062.69,1
4223,16619.0,133.0,1595.07,1
4224,14762.0,341.0,3624.26,1
4225,13934.0,390.0,4942.39,1
4226,18224.0,69.0,870.07,1
4227,17678.0,207.0,2427.22,1
4228,17763.0,12.0,138.36,1
4229,13262.0,125.0,1486.55,1
4230,16427.0,156.0,1845.82,1
4231,16096.0,158.0,1829.48,1
4232,12042.0,460.0,6296.77,0
4233,12902.0,66.0,818.54,1
4234,15408.0,106.0,1360.31,1
4235,15703.0,66.0,893.22,1
4236,16402.0,149.0,1822.16,1
4237,14693.0,34.0,525.72,1
4238,15445.0,58.0,710.76,1
4239,12089.0,99.0,1179.53,1
4240,17230.0,1652.0,20420.64,2
4241,13977.0,118.0,1712.55,1
4242,16976.0,167.0,2236.22,1
4243,13072.0,69.0,888.78,1
4244,15695.0,212.0,2593.12,1
4245,16716.0,120.0,2153.52,1
4246,14059.0,128.0,1500.04,1
4247,17933.0,70.0,707.26,1
4248,14949.0,22.0,269.8,1
4249,16256.0,581.0,6726.58,0
4250,15019.0,159.0,1871.92,1
4251,14041.0,94.0,1108.37,1
4252,17060.0,216.0,2454.72,1
4253,14155.0,22.0,328.9,1
4254,14025.0,1.0,14.09,1
4255,16216.0,254.0,3540.82,1
4256,15896.0,626.0,8416.08,0
4257,13707.0,351.0,4424.22,1
4258,15892.0,273.0,3756.83,1
4259,13185.0,12.0,196.2,1
4260,13216.0,665.0,8512.44,0
4261,16377.0,1500.0,16072.8,2
4262,12514.0,440.0,5134.98,1
4263,16152.0,642.0,8455.06,0
4264,16297.0,206.0,2421.18,1
4265,13358.0,281.0,3260.59,1
4266,13261.0,210.0,3120.14,1
4267,13299.0,30.0,453.48,1
4268,15779.0,3.0,45.96,1
4269,13648.0,405.0,5875.95,0
4270,16037.0,428.0,5023.96,1
4271,15047.0,222.0,2627.74,1
4272,17542.0,134.0,1548.39,1
4273,16392.0,203.0,2271.48,1
4274,14962.0,44.0,580.91,1
4275,15388.0,88.0,1046.04,1
4276,13708.0,305.0,3333.08,1
4277,14114.0,101.0,1431.34,1
4278,13133.0,32.0,440.5,1
4279,15049.0,63.0,769.79,1
4280,16766.0,536.0,6668.08,0
4281,13226.0,80.0,930.9,1
4282,13043.0,254.0,3132.7,1
4283,14727.0,62.0,910.72,1
4284,14603.0,400.0,4776.0,1
4285,16625.0,164.0,1838.59,1
4286,15308.0,175.0,2112.0,1
4287,18086.0,106.0,1130.58,1
4288,14350.0,183.0,2165.73,1
4289,12881.0,100.0,1834.54,1
4290,17138.0,126.0,1681.39,1
4292,14165.0,54.0,679.02,1
4293,15057.0,668.0,8372.9,0
4294,13493.0,836.0,10879.85,0
4295,12008.0,421.0,5689.57,1
4296,15234.0,196.0,2149.38,1
4297,14586.0,444.0,4794.0,1
4298,15944.0,50.0,845.62,1
4299,16917.0,232.0,2779.76,1
4300,12623.0,189.0,2029.3,1
4301,17639.0,49.0,613.41,1
4302,17713.0,1390.0,19404.69,2
4303,13714.0,75.0,1071.76,1
4304,15554.0,74.0,981.0,1
4305,18280.0,45.0,623.26,1
4306,12614.0,76.0,1102.41,1
4307,14012.0,160.0,1977.24,1
4308,17654.0,41.0,540.69,1
4309,16517.0,96.0,1150.65,1
4310,14247.0,47.0,621.84,1
4311,16703.0,1.0,18.4,1
4312,13581.0,262.0,3557.92,1
4313,15586.0,43.0,486.72,1
4314,13382.0,131.0,1571.11,1
4315,14570.0,93.0,1169.82,1
4316,12755.0,1491.0,19184.42,2
4317,14779.0,84.0,1256.67,1
4318,14670.0,337.0,3858.05,1
4319,17535.0,136.0,1562.38,1
4320,14483.0,97.0,1134.66,1
4321,16159.0,236.0,2775.8,1
4322,17995.0,133.0,1441.16,1
4323,17789.0,74.0,989.86,1
4324,13715.0,563.0,6501.64,0
4325,15733.0,62.0,801.74,1
4326,12834.0,110.0,1447.5,1
4327,16792.0,44.0,564.08,1
4328,12873.0,128.0,1694.88,1
4329,17923.0,50.0,725.0,1
4330,15257.0,46.0,796.53,1
4331,15317.0,76.0,1104.71,1
4332,16078.0,16.0,245.12,1
4333,15709.0,121.0,1376.76,1
4334,15456.0,660.0,7200.21,0
4335,12866.0,167.0,2184.52,1
4336,16315.0,108.0,1404.21,1
4337,14316.0,17.0,242.03,1
4338,13166.0,216.0,2641.38,1
4339,12078.0,185.0,2667.26,1
4340,14036.0,268.0,3266.67,1
4341,14160.0,4.0,41.0,1
4342,16339.0,23.0,348.45,1
4343,16176.0,87.0,881.51,1
4344,12509.0,54.0,715.84,1
4345,14046.0,443.0,4696.57,1
4346,17165.0,100.0,1187.58,1
4347,13684.0,39.0,468.61,1
4348,16598.0,73.0,897.08,1
4349,12025.0,78.0,1021.59,1
4350,13345.0,406.0,5394.37,1
4351,13753.0,512.0,6007.46,0
4352,12361.0,90.0,922.62,1
4353,13973.0,109.0,1327.31,1
4354,15928.0,331.0,4530.82,1
4355,18056.0,211.0,2535.22,1
4356,16072.0,140.0,2033.57,1
4357,12565.0,80.0,969.5,1
4358,17117.0,68.0,816.04,1
4359,12945.0,165.0,1922.57,1
4360,15543.0,86.0,1012.54,1
4361,13751.0,154.0,1296.44,1
4362,16997.0,360.0,2206.8,1
4363,17766.0,80.0,1074.32,1
4364,14771.0,91.0,1085.04,1
4365,15772.0,72.0,1014.94,1
4366,18068.0,6.0,165.72,1
4367,15397.0,20.0,301.35,1
4368,13773.0,1.0,15.02,1
4369,17171.0,185.0,2126.79,1
4370,18114.0,55.0,789.3,1
4372,16546.0,949.0,11704.34,0
4373,16349.0,1511.0,21255.4,2
4374,16913.0,82.0,956.81,1
4375,15303.0,248.0,3070.27,1
4376,12469.0,50.0,615.22,1
4377,12707.0,256.0,3242.17,1
4378,12365.0,173.0,2101.83,1
4379,13044.0,445.0,5141.86,1
4380,12988.0,136.0,1942.45,1
4381,12852.0,149.0,1846.66,1
4382,13932.0,72.0,1052.85,1
4383,16765.0,4.0,75.84,1
4384,14438.0,83.0,680.84,1
4385,12214.0,718.0,10198.44,0
4386,13151.0,363.0,5009.48,1
4387,13201.0,94.0,1326.91,1
4388,14202.0,78.0,1060.34,1
4389,18138.0,38.0,545.9,1
4390,17326.0,3.0,52.02,1
4391,14371.0,34.0,451.52,1
4392,16509.0,64.0,1028.69,1
4393,14386.0,54.0,699.4,1
4394,15670.0,91.0,1109.99,1
4395,16494.0,675.0,7765.88,0
4396,16148.0,72.0,816.48,1
4397,13893.0,190.0,2788.7,1
4398,14935.0,935.0,11415.0,0
4399,16073.0,48.0,617.28,1
4400,12082.0,3.0,32.89,1
4401,14760.0,40.0,501.36,1
4402,15085.0,1.0,15.84,1
4403,17089.0,366.0,4844.64,1
4404,15236.0,269.0,3086.24,1
4405,17829.0,496.0,5995.24,0
4406,14922.0,1.0,21.17,1
4407,16897.0,73.0,1045.19,1
4408,16084.0,216.0,2661.0,1
4409,13660.0,306.0,4111.8,1
4410,18159.0,139.0,1968.08,1
4411,13819.0,1109.0,11515.72,0
4412,17753.0,6.0,69.18,1
4413,15629.0,108.0,1579.06,1
4414,13706.0,189.0,2276.31,1
4415,14431.0,130.0,1814.42,1
4416,16425.0,199.0,2349.8,1
4417,17334.0,315.0,3543.6,1
4418,16405.0,187.0,2087.61,1
4419,14081.0,596.0,7066.51,0
4420,16725.0,288.0,3714.1,1
4421,15843.0,27.0,398.61,1
4422,15970.0,116.0,1212.18,1
4423,12401.0,7.0,124.47,1
4424,17843.0,88.0,1104.59,1
4425,17358.0,495.0,6541.58,0
4426,13399.0,260.0,3677.87,1
4427,15448.0,783.0,10704.57,0
4428,17859.0,127.0,1257.37,1
4429,15753.0,155.0,1733.76,1
4430,17881.0,32.0,464.68,1
4431,14600.0,125.0,1684.19,1
4432,13809.0,29.0,456.12,1
4433,14048.0,288.0,3372.11,1
4434,12956.0,34.0,459.2,1
4435,17392.0,318.0,3704.19,1
4436,13584.0,37.0,519.07,1
4437,15808.0,1343.0,16658.6,2
4438,14200.0,96.0,1371.41,1
4439,12171.0,137.0,1921.96,1
4440,14237.0,603.0,8650.66,0
4441,12410.0,207.0,2668.3,1
4442,17517.0,102.0,1203.22,1
4443,17226.0,406.0,4564.79,1
4444,17291.0,72.0,1302.48,1
4445,15090.0,208.0,2463.18,1
4446,16030.0,283.0,3119.24,1
4447,13800.0,331.0,3964.64,1
4448,14497.0,235.0,2895.85,1
4449,14457.0,88.0,1018.36,1
4450,12559.0,281.0,3418.7,1
4451,15226.0,71.0,885.92,1
4452,18250.0,199.0,2397.72,1
4453,17912.0,185.0,2215.16,1
4454,17223.0,111.0,1539.24,1
4455,13906.0,531.0,6911.11,0
4456,15794.0,140.0,2003.08,1
4457,17356.0,166.0,1884.14,1
4458,14850.0,293.0,3336.67,1
4459,15849.0,20.0,283.31,1
4460,14549.0,136.0,1629.32,1
4461,15107.0,170.0,2069.78,1
4462,15940.0,4.0,77.68,1
4463,15633.0,164.0,2222.9,1
4464,16664.0,300.0,4331.81,1
4465,17239.0,150.0,1929.26,1
4466,18095.0,419.0,4889.59,1
4467,16403.0,114.0,1108.74,1
4468,17619.0,127.0,1525.64,1
4469,13600.0,324.0,3547.16,1
4470,15881.0,260.0,2916.62,1
4471,17062.0,418.0,4830.22,1
4472,13161.0,29.0,412.75,1
4473,15415.0,575.0,6323.76,0
4474,12574.0,59.0,791.58,1
4475,12735.0,363.0,4367.49,1
4476,12377.0,942.0,11241.34,0
4477,12764.0,386.0,5692.32,1
4478,15387.0,5.0,61.34,1
4479,13328.0,680.0,8071.76,0
4480,12255.0,406.0,5592.11,1
4481,13252.0,101.0,1402.33,1
4482,16124.0,48.0,747.2,1
4483,17118.0,154.0,1500.84,1
4484,15661.0,236.0,2737.16,1
4485,12591.0,225.0,2661.17,1
4486,15222.0,440.0,4523.6,1
4487,13615.0,186.0,2316.02,1
4488,16757.0,81.0,939.54,1
4489,15213.0,272.0,2761.62,1
4490,16222.0,365.0,4596.88,1
4491,14248.0,102.0,1355.5,1
4492,13002.0,73.0,872.21,1
4493,14137.0,14.0,164.08,1
4494,17127.0,3.0,51.5,1
4495,13703.0,10.0,204.5,1
4496,15052.0,82.0,1061.6,1
4497,14368.0,36.0,527.88,1
4498,15879.0,41.0,546.88,1
4499,14782.0,114.0,1373.38,1
4500,14439.0,526.0,8118.66,0
4501,16975.0,1121.0,13392.34,0
4502,13551.0,9.0,168.06,1
4503,14130.0,258.0,3127.94,1
4504,17714.0,92.0,1099.66,1
4505,15167.0,67.0,847.64,1
4506,14068.0,73.0,1020.65,1
4507,15174.0,145.0,1506.16,1
4508,17890.0,416.0,4880.87,1
4509,16387.0,44.0,547.64,1
4510,17810.0,76.0,1040.15,1
4511,15262.0,73.0,931.56,1
4512,17862.0,100.0,1363.94,1
4513,12402.0,92.0,837.5,1
4514,15422.0,38.0,489.56,1
4515,13008.0,175.0,1909.66,1
4516,12665.0,36.0,415.08,1
4517,14090.0,72.0,816.48,1
4518,18233.0,4.0,492.0,1
4520,15395.0,17.0,284.37,1
4521,14492.0,8.0,113.45,1
4522,13423.0,1229.0,15478.34,2
4523,12872.0,319.0,3884.21,1
4524,15316.0,100.0,597.0,1
4525,14238.0,111.0,1288.33,1
4526,13859.0,129.0,1528.3,1
4527,18212.0,101.0,1289.74,1
4528,12128.0,30.0,472.13,1
4529,16132.0,54.0,835.49,1
4530,13219.0,1164.0,14619.62,2
4531,13385.0,281.0,3427.87,1
4532,12672.0,78.0,931.2,1
4533,16130.0,113.0,1663.16,1
4534,18106.0,128.0,1753.23,1
4535,15510.0,2.0,1321.24,1
4536,16995.0,912.0,11485.9,0
4537,13284.0,91.0,980.8,1
4538,15447.0,85.0,1030.28,1
4539,18085.0,265.0,3422.91,1
4540,14185.0,6.0,264.1,1
4541,14977.0,1390.0,17386.09,2
4542,15171.0,290.0,4293.9,1
4543,16821.0,1066.0,13693.18,0
4544,12736.0,168.0,1869.6,1
4545,16351.0,90.0,717.54,1
4546,13144.0,21.0,328.92,1
4547,17569.0,159.0,1982.37,1
4548,17406.0,787.0,11713.77,0
4549,16850.0,249.0,2892.75,1
4550,15100.0,80.0,1717.6,1
4551,17128.0,76.0,939.9,1
4552,12793.0,292.0,2665.64,1
4553,12651.0,75.0,867.3,1
4554,18032.0,42.0,505.8,1
4555,12501.0,1772.0,20100.06,2
4556,15607.0,202.0,2177.12,1
4557,12489.0,103.0,1361.97,1
4558,15649.0,192.0,2805.12,1
4559,16476.0,1.0,14.61,1
4560,14889.0,90.0,1001.88,1
4561,17355.0,691.0,10079.13,0
4562,12386.0,354.0,4040.3,1
4563,15375.0,1.0,23.32,1
4564,15464.0,350.0,4626.24,1
4565,12154.0,732.0,9185.1,0
4566,14255.0,484.0,6067.87,0
4567,17116.0,1.0,18.06,1
4568,15266.0,18.0,306.77,1
4569,14186.0,5.0,59.39,1
4570,12026.0,1679.0,20486.32,2
4571,16282.0,114.0,1340.98,1
4572,13958.0,2317.0,28224.29,2
4573,14955.0,141.0,2369.1,1
4574,15562.0,39.0,537.81,1
4575,13922.0,93.0,1129.72,1
4576,17952.0,11.0,139.55,1
4577,14979.0,7.0,84.5,1
4578,14986.0,7.0,87.36,1
4579,14991.0,18.0,265.16,1
4580,13825.0,3.0,34.87,1
4581,12734.0,88.0,1015.2,1
4582,13839.0,2.0,26.34,1
4583,16742.0,42.0,708.55,1
4584,14718.0,246.0,3678.53,1
4585,15741.0,44.0,799.03,1
4586,17745.0,40.0,707.28,1
4587,16270.0,688.0,8220.88,0
4588,15736.0,141.0,2275.59,1
4589,13747.0,23.0,390.75,1
4590,16492.0,466.0,6876.68,0
4591,15595.0,417.0,5971.68,0
4592,15279.0,189.0,2235.12,1
4593,15460.0,109.0,1327.16,1
4594,16649.0,10.0,145.68,1
4595,14650.0,82.0,939.29,1
4596,13564.0,660.0,7992.62,0
4597,17343.0,56.0,772.46,1
4598,15481.0,10.0,114.48,1
4599,12485.0,1.0,30.7,1
4600,13337.0,326.0,3977.2,1
4601,15204.0,258.0,2909.1,1
4602,15160.0,84.0,1023.0,1
4603,13033.0,83.0,740.11,1
4604,13874.0,180.0,2398.74,1
4605,14373.0,17.0,252.7,1
4606,17496.0,79.0,1087.48,1
4607,12081.0,1.0,13.27,1
4608,15789.0,438.0,4849.48,1
4609,15224.0,152.0,1888.16,1
4610,18176.0,283.0,3388.6,1
4611,17691.0,134.0,1670.98,1
4612,13295.0,82.0,1046.54,1
4613,17525.0,82.0,1273.9,1
4614,17551.0,150.0,1851.89,1
4615,18050.0,40.0,486.22,1
4616,17752.0,192.0,2050.56,1
4617,14070.0,26.0,286.92,1
4618,16074.0,11.0,169.63,1
4619,12013.0,3.0,69.96,1
4620,14877.0,2153.0,34630.67,2
4621,15880.0,299.0,3934.99,1
4622,13948.0,40.0,514.6,1
4623,16202.0,191.0,2332.12,1
4624,16724.0,1.0,13.27,1
4625,17194.0,112.0,1380.61,1
4626,16812.0,81.0,1321.44,1
4627,15884.0,61.0,1006.42,1
4628,15566.0,1031.0,14893.16,2
4629,17524.0,90.0,1070.99,1
4630,14678.0,33.0,401.49,1
4631,15503.0,74.0,909.2,1
4632,17251.0,110.0,1417.69,1
4633,14413.0,68.0,810.49,1
4634,18004.0,78.0,954.74,1
4635,15454.0,86.0,1064.92,1
4636,17880.0,314.0,3688.7,1
4637,15723.0,87.0,1099.92,1
4638,12785.0,129.0,1221.82,1
4639,16727.0,177.0,2093.68,1
4640,13154.0,31.0,516.16,1
4641,12071.0,1640.0,23215.26,2
4642,14437.0,60.0,679.56,1
4643,12797.0,117.0,1430.82,1
4644,13369.0,148.0,1781.6,1
4645,14355.0,92.0,1121.74,1
4646,16065.0,231.0,2682.43,1
4647,12060.0,3.0,36.75,1
4648,17978.0,499.0,5423.48,1
4649,16795.0,239.0,2874.67,1
4650,17456.0,222.0,2531.46,1
4651,12441.0,120.0,1389.3,1
4652,15973.0,106.0,1402.26,1
4653,16893.0,62.0,772.76,1
4654,16679.0,29.0,430.32,1
4655,18269.0,76.0,951.68,1
4656,15332.0,640.0,8188.08,0
4657,13270.0,200.0,2654.0,1
4658,14839.0,9.0,105.44,1
4659,15347.0,130.0,1538.92,1
4660,12858.0,15.0,179.3,1
4661,15638.0,1444.0,20250.44,2
4662,13641.0,137.0,2401.87,1
4663,18119.0,125.0,1466.75,1
4664,13786.0,136.0,1629.92,1
4665,15180.0,36.0,458.7,1
4666,13807.0,36.0,484.38,1
4667,16125.0,124.0,1445.15,1
4668,12237.0,1607.0,22960.43,2
4669,16858.0,91.0,1317.56,1
4670,15899.0,39.0,276.24,1
4671,12251.0,103.0,1280.78,1
4672,12252.0,31.0,344.72,1
4673,12253.0,178.0,2184.44,1
4674,18113.0,72.0,816.48,1
4675,17860.0,104.0,1312.86,1
4676,16658.0,40.0,536.25,1
4677,13442.0,2.0,25.7,1
4678,16718.0,413.0,4872.27,1
4679,12686.0,106.0,1159.4,1
4680,13370.0,343.0,4289.27,1
4681,16864.0,65.0,1172.04,1
4682,14589.0,5.0,92.0,1
4683,16926.0,35.0,594.74,1
4684,14982.0,1834.0,29038.07,2
4685,15991.0,32.0,355.1,1
4686,12725.0,162.0,2041.74,1
4687,16752.0,54.0,766.16,1
4688,17850.0,1709.0,22920.73,2
4689,12855.0,30.0,346.5,1
4690,17855.0,197.0,2233.23,1
4691,13108.0,298.0,3413.5,1
4692,15070.0,36.0,477.72,1
4693,16640.0,11.0,159.73,1
4694,15363.0,144.0,1750.14,1
4695,16510.0,92.0,1197.22,1
4696,17976.0,106.0,1448.34,1
4697,16781.0,113.0,1477.12,1
4699,14576.0,12.0,159.24,1
4700,12738.0,147.0,1647.17,1
4701,18074.0,190.0,2449.37,1
4702,12791.0,96.0,1166.4,1
4703,17908.0,173.0,1998.18,1
4704,16583.0,111.0,1376.86,1
4705,17968.0,160.0,1899.72,1
4706,14729.0,197.0,2251.42,1
4707,15350.0,51.0,641.16,1
4708,15922.0,138.0,1792.92,1
4709,15165.0,160.0,2139.85,1
4710,17544.0,1207.0,17365.96,2
4711,17643.0,71.0,831.87,1
4712,16048.0,144.0,1738.68,1
4713,16274.0,153.0,1914.31,1
4714,14142.0,313.0,3528.16,1
4715,13065.0,74.0,969.49,1
4716,18011.0,71.0,821.04,1
4717,17558.0,5.0,153.5,1
